# /picar04/imu_node/imu/recceipt_time, /picar04/imu_node/imu/angular_velocity/z, /picar04/imu_node/imu/recceipt_time, /picar04/imu_node/imu/linear_acceleration/x, /picar04/imu_node/imu/recceipt_time, /picar04/imu_node/imu/linear_acceleration/y
1573203815.7822508812, -0.54961832061068705002, 1573203815.7822508812, -0.016357421875, 1573203815.7822508812, -0.0078125
1573203815.7917044163, -0.45038167938931294998, 1573203815.7917044163, -0.0185546875, 1573203815.7917044163, -0.0068359375
1573203815.8019497395, -0.63358778625954192965, 1573203815.8019497395, -0.016845703125, 1573203815.8019497395, -0.00634765625
1573203815.8127472401, -0.58778625954198471248, 1573203815.8127472401, -0.01806640625, 1573203815.8127472401, -0.001953125
1573203815.8216192722, -0.53435114503816794063, 1573203815.8216192722, -0.0185546875, 1573203815.8216192722, -0.002197265625
1573203815.8315186501, -0.64122137404580148434, 1573203815.8315186501, -0.0244140625, 1573203815.8315186501, -0.01171875
1573203815.8418097496, -0.57251908396946560309, 1573203815.8418097496, -0.0146484375, 1573203815.8418097496, -0.00830078125
1573203815.8527209759, -0.49618320610687022265, 1573203815.8527209759, -0.01220703125, 1573203815.8527209759, -0.010498046875
1573203815.8619744778, -0.64122137404580148434, 1573203815.8619744778, -0.01318359375, 1573203815.8619744778, -0.003662109375
1573203815.8716552258, -0.52671755725190838593, 1573203815.8716552258, -0.010498046875, 1573203815.8716552258, -0.00830078125
1573203815.8819429874, -0.54198473282442749532, 1573203815.8819429874, -0.01220703125, 1573203815.8819429874, -0.01123046875
1573203815.8928551674, -0.52671755725190838593, 1573203815.8928551674, -0.01318359375, 1573203815.8928551674, -0.005859375
1573203815.9021749496, -0.53435114503816794063, 1573203815.9021749496, -0.011962890625, 1573203815.9021749496, -0.0029296875
1573203815.9116051197, -0.45801526717557250468, 1573203815.9116051197, -0.0107421875, 1573203815.9116051197, -0.006103515625
1573203815.9224562645, -0.52671755725190838593, 1573203815.9224562645, -0.015869140625, 1573203815.9224562645, -0.007080078125
1573203815.9318656921, -0.52671755725190838593, 1573203815.9318656921, -0.01953125, 1573203815.9318656921, -0.010498046875
1573203815.9417448044, -0.46564885496183205937, 1573203815.9417448044, -0.0185546875, 1573203815.9417448044, -0.010986328125
1573203815.9516420364, -0.60305343511450382188, 1573203815.9516420364, -0.0166015625, 1573203815.9516420364, -0.00830078125
1573203815.9629471302, -0.58015267175572515779, 1573203815.9629471302, -0.01123046875, 1573203815.9629471302, -0.012451171875
1573203815.9717826843, -0.64885496183206103904, 1573203815.9717826843, -0.011474609375, 1573203815.9717826843, -0.00634765625
1573203815.9814851284, -0.58015267175572515779, 1573203815.9814851284, -0.008056640625, 1573203815.9814851284, -0.007080078125
1573203815.991856575, -0.47328244274809161407, 1573203815.991856575, -0.01171875, 1573203815.991856575, -0.009521484375
1573203816.0039958954, -0.51145038167938927653, 1573203816.0039958954, -0.01220703125, 1573203816.0039958954, -0.004638671875
1573203816.0118148327, -0.64885496183206103904, 1573203816.0118148327, -0.017333984375, 1573203816.0118148327, -0.006103515625
1573203816.0215930939, -0.64122137404580148434, 1573203816.0215930939, -0.017578125, 1573203816.0215930939, -0.01171875
1573203816.0324170589, -0.64122137404580148434, 1573203816.0324170589, -0.011474609375, 1573203816.0324170589, -0.008056640625
1573203816.0427181721, -0.51908396946564883123, 1573203816.0427181721, -0.015869140625, 1573203816.0427181721, -0.00439453125
1573203816.0520145893, -0.49618320610687022265, 1573203816.0520145893, -0.02294921875, 1573203816.0520145893, -0.00244140625
1573203816.0615501404, -0.51908396946564883123, 1573203816.0615501404, -0.013671875, 1573203816.0615501404, -0.007080078125
1573203816.0727393627, -0.55725190839694660472, 1573203816.0727393627, -0.016845703125, 1573203816.0727393627, -0.00048828125
1573203816.081641674, -0.49618320610687022265, 1573203816.081641674, -0.009521484375, 1573203816.081641674, -0.00830078125
1573203816.091547966, -0.51908396946564883123, 1573203816.091547966, -0.013427734375, 1573203816.091547966, -0.005859375
1573203816.1022782326, -0.76335877862595424848, 1573203816.1022782326, -0.014404296875, 1573203816.1022782326, -0.006591796875
1573203816.1117379665, -0.60305343511450382188, 1573203816.1117379665, -0.0087890625, 1573203816.1117379665, -0.001220703125
1573203816.1215209961, -0.45801526717557250468, 1573203816.1215209961, -0.01513671875, 1573203816.1215209961, -0.004150390625
1573203816.1315619946, -0.55725190839694660472, 1573203816.1315619946, -0.01416015625, 1573203816.1315619946, -0.002685546875
1573203816.1423285007, -0.48854961832061066795, 1573203816.1423285007, -0.0185546875, 1573203816.1423285007, -0.001220703125
1573203816.1518352032, -0.4274809160305343414, 1573203816.1518352032, -0.012939453125, 1573203816.1518352032, -0.0048828125
1573203816.1615638733, -0.48091603053435116877, 1573203816.1615638733, -0.011474609375, 1573203816.1615638733, -0.006103515625
1573203816.1719248295, -0.48091603053435116877, 1573203816.1719248295, -0.018798828125, 1573203816.1719248295, -0.009765625
1573203816.1820750237, -0.4351145038167938961, 1573203816.1820750237, -0.018310546875, 1573203816.1820750237, -0.005859375
1573203816.1915926933, -0.57251908396946560309, 1573203816.1915926933, -0.016357421875, 1573203816.1915926933, -0.003173828125
1573203816.2016336918, -0.51145038167938927653, 1573203816.2016336918, -0.017822265625, 1573203816.2016336918, -0.00537109375
1573203816.2118926048, -0.61832061068702293127, 1573203816.2118926048, -0.011962890625, 1573203816.2118926048, -0.0107421875
1573203816.221670866, -0.56488549618320615942, 1573203816.221670866, -0.014892578125, 1573203816.221670866, -0.00732421875
1573203816.231675148, -0.45038167938931294998, 1573203816.231675148, -0.02001953125, 1573203816.231675148, -0.00537109375
1573203816.2417526245, -0.62595419847328248597, 1573203816.2417526245, -0.01513671875, 1573203816.2417526245, -0.00634765625
1573203816.251550436, -0.45038167938931294998, 1573203816.251550436, -0.02294921875, 1573203816.251550436, -0.004638671875
1573203816.2618420124, -0.51908396946564883123, 1573203816.2618420124, -0.016845703125, 1573203816.2618420124, -0.004150390625
1573203816.2717328072, -0.57251908396946560309, 1573203816.2717328072, -0.015869140625, 1573203816.2717328072, -0.00244140625
1573203816.281580925, -0.48854961832061066795, 1573203816.281580925, -0.012939453125, 1573203816.281580925, -0.0048828125
1573203816.2915813923, -0.47328244274809161407, 1573203816.2915813923, -0.009521484375, 1573203816.2915813923, 0.000244140625
1573203816.3021211624, -0.4274809160305343414, 1573203816.3021211624, -0.01806640625, 1573203816.3021211624, -0.001220703125
1573203816.3116612434, -0.40458015267175573282, 1573203816.3116612434, -0.01416015625, 1573203816.3116612434, -0.00634765625
1573203816.3215689659, -0.54961832061068705002, 1573203816.3215689659, -0.011474609375, 1573203816.3215689659, -0.0068359375
1573203816.3315310478, -0.32061068702290074217, 1573203816.3315310478, -0.014892578125, 1573203816.3315310478, -0.001953125
1573203816.3422760963, -0.59541984732824426718, 1573203816.3422760963, -0.017822265625, 1573203816.3422760963, -0.0078125
1573203816.3516740799, -0.4351145038167938961, 1573203816.3516740799, -0.02001953125, 1573203816.3516740799, -0.0087890625
1573203816.3616118431, -0.48854961832061066795, 1573203816.3616118431, -0.016357421875, 1573203816.3616118431, -0.005126953125
1573203816.3717498779, -0.61832061068702293127, 1573203816.3717498779, -0.012939453125, 1573203816.3717498779, -0.00634765625
1573203816.3822300434, -0.61832061068702293127, 1573203816.3822300434, -0.01123046875, 1573203816.3822300434, 0.001708984375
1573203816.3915581703, -0.64122137404580148434, 1573203816.3915581703, -0.015625, 1573203816.3915581703, -0.003173828125
1573203816.4025292397, -0.64122137404580148434, 1573203816.4025292397, -0.0107421875, 1573203816.4025292397, -0.0068359375
1573203816.4116439819, -0.58778625954198471248, 1573203816.4116439819, -0.01318359375, 1573203816.4116439819, -0.0029296875
1573203816.4218616486, -0.65648854961832059374, 1573203816.4218616486, -0.00732421875, 1573203816.4218616486, -0.005859375
1573203816.4314677715, -0.4198473282442747867, 1573203816.4314677715, -0.012451171875, 1573203816.4314677715, -0.0048828125
1573203816.4416804314, -0.41221374045801528752, 1573203816.4416804314, -0.01806640625, 1573203816.4416804314, -0.00390625
1573203816.4516031742, -0.51908396946564883123, 1573203816.4516031742, -0.017578125, 1573203816.4516031742, -0.007568359375
1573203816.4617118835, -0.4351145038167938961, 1573203816.4617118835, -0.01806640625, 1573203816.4617118835, -0.010009765625
1573203816.4717819691, -0.4274809160305343414, 1573203816.4717819691, -0.01171875, 1573203816.4717819691, -0.006591796875
1573203816.4814841747, -0.58778625954198471248, 1573203816.4814841747, -0.017822265625, 1573203816.4814841747, -0.003662109375
1573203816.4921324253, -0.53435114503816794063, 1573203816.4921324253, -0.024658203125, 1573203816.4921324253, -0.00390625
1573203816.5023193359, -0.60305343511450382188, 1573203816.5023193359, -0.01708984375, 1573203816.5023193359, -0.011474609375
1573203816.5117189884, -0.58015267175572515779, 1573203816.5117189884, -0.013916015625, 1573203816.5117189884, -0.01123046875
1573203816.5215256214, -0.62595419847328248597, 1573203816.5215256214, -0.0126953125, 1573203816.5215256214, -0.009033203125
1573203816.5315833092, -0.40458015267175573282, 1573203816.5315833092, -0.0146484375, 1573203816.5315833092, -0.002685546875
1573203816.5418660641, -0.58015267175572515779, 1573203816.5418660641, -0.01904296875, 1573203816.5418660641, 0.001708984375
1573203816.551566124, -0.57251908396946560309, 1573203816.551566124, -0.01708984375, 1573203816.551566124, -0.00537109375
1573203816.5616204739, -0.51908396946564883123, 1573203816.5616204739, -0.013427734375, 1573203816.5616204739, -0.00830078125
1573203816.5717670918, -0.4274809160305343414, 1573203816.5717670918, -0.018310546875, 1573203816.5717670918, -0.00732421875
1573203816.5819802284, -0.57251908396946560309, 1573203816.5819802284, -0.0146484375, 1573203816.5819802284, -0.0078125
1573203816.5915584564, -0.61832061068702293127, 1573203816.5915584564, -0.01806640625, 1573203816.5915584564, -0.006591796875
1573203816.6018447876, -0.49618320610687022265, 1573203816.6018447876, -0.014892578125, 1573203816.6018447876, -0.003173828125
1573203816.6115939617, -0.49618320610687022265, 1573203816.6115939617, -0.007568359375, 1573203816.6115939617, -0.002685546875
1573203816.6216316223, -0.55725190839694660472, 1573203816.6216316223, -0.0126953125, 1573203816.6216316223, -0.00146484375
