# /picar04/imu_node/imu/recceipt_time, /picar04/imu_node/imu/angular_velocity/z, /picar04/imu_node/imu/recceipt_time, /picar04/imu_node/imu/linear_acceleration/x, /picar04/imu_node/imu/recceipt_time, /picar04/imu_node/imu/linear_acceleration/y, /picar04/motor_node/car_cmd/recceipt_time, /picar04/motor_node/car_cmd/angle
1573210664.7780163288, -0.59541984732824426718, 1573210664.7780163288, -0.0146484375, 1573210664.7780163288, -0.007568359375, 1573210664.7827432156, 0
1573210664.7869448662, -0.58015267175572515779, 1573210664.7869448662, -0.009765625, 1573210664.7869448662, -0.004150390625, 1573210664.8189640045, 0
1573210664.7971899509, -0.52671755725190838593, 1573210664.7971899509, -0.013671875, 1573210664.7971899509, -0.00634765625, 1573210664.8556079865, 0
1573210664.8071315289, -0.4198473282442747867, 1573210664.8071315289, -0.009765625, 1573210664.8071315289, -0.007568359375, 1573210664.8918139935, 0
1573210664.8169493675, -0.54961832061068705002, 1573210664.8169493675, -0.008544921875, 1573210664.8169493675, -0.009033203125, 1573210664.9278740883, 0
1573210664.8281419277, -0.54961832061068705002, 1573210664.8281419277, -0.0146484375, 1573210664.8281419277, -0.001953125, 1573210664.9649367332, 0
1573210664.8372809887, -0.52671755725190838593, 1573210664.8372809887, -0.010986328125, 1573210664.8372809887, -0.004150390625, 1573210665.0010826588, 0
1573210664.8471345901, -0.50381679389312972184, 1573210664.8471345901, -0.01708984375, 1573210664.8471345901, -0.0029296875, 1573210665.0375649929, 0
1573210664.856962204, -0.59541984732824426718, 1573210664.856962204, -0.00927734375, 1573210664.856962204, -0.006103515625, 1573210665.0739729404, 0
1573210664.8672018051, -0.54961832061068705002, 1573210664.8672018051, -0.014404296875, 1573210664.8672018051, -0.00341796875, 1573210665.1101024151, 0
1573210664.8773424625, -0.64885496183206103904, 1573210664.8773424625, -0.012451171875, 1573210664.8773424625, -0.001953125, 1573210665.1464340687, 0
1573210664.8870587349, -0.61832061068702293127, 1573210664.8870587349, -0.013916015625, 1573210664.8870587349, -0.0068359375, 1573210665.1833612919, 0
1573210664.8970785141, -0.51145038167938927653, 1573210664.8970785141, -0.007568359375, 1573210664.8970785141, -0.002685546875, 1573210665.2196650505, 0
1573210664.9071147442, -0.56488549618320615942, 1573210664.9071147442, -0.01416015625, 1573210664.9071147442, -0.00048828125, 1573210665.2562024593, 0
1573210664.917675972, -0.54198473282442749532, 1573210664.917675972, -0.012451171875, 1573210664.917675972, -0.00830078125, 1573210665.2923951149, 0
1573210664.9270040989, -0.46564885496183205937, 1573210664.9270040989, -0.015625, 1573210664.9270040989, -0.00732421875, 1573210665.3285720348, 0
1573210664.9372339249, -0.57251908396946560309, 1573210664.9372339249, -0.013671875, 1573210664.9372339249, -0.0078125, 1573210665.3731215, 0
1573210664.9471549988, -0.52671755725190838593, 1573210664.9471549988, -0.013427734375, 1573210664.9471549988, -0.0009765625, 1573210665.4093699455, 0
1573210664.9571580887, -0.54198473282442749532, 1573210664.9571580887, -0.011474609375, 1573210664.9571580887, -0.009033203125, 1573210665.4457144737, 0
1573210664.9670250416, -0.54198473282442749532, 1573210664.9670250416, -0.01416015625, 1573210664.9670250416, -0.010498046875, 1573210665.4827427864, 0
1573210664.9777958393, -0.48091603053435116877, 1573210664.9777958393, -0.01611328125, 1573210664.9777958393, -0.003173828125, 1573210665.5190029144, 0
1573210664.9871273041, -0.58015267175572515779, 1573210664.9871273041, -0.011962890625, 1573210664.9871273041, 0.00048828125, 1573210665.5629296303, 0
1573210664.9970033169, -0.55725190839694660472, 1573210664.9970033169, -0.013916015625, 1573210664.9970033169, -0.009765625, 1573210665.5990979671, 0
1573210665.0071482658, -0.64885496183206103904, 1573210665.0071482658, -0.00732421875, 1573210665.0071482658, -0.0087890625, 1573210665.6352493763, 0
1573210665.0173511505, -0.59541984732824426718, 1573210665.0173511505, -0.0126953125, 1573210665.0173511505, -0.005615234375, 1573210665.6714708805, 0
1573210665.0270063877, -0.54961832061068705002, 1573210665.0270063877, -0.01416015625, 1573210665.0270063877, -0.0048828125, 1573210665.7077052593, 0
1573210665.0369765759, -0.67175572519083970313, 1573210665.0369765759, -0.01220703125, 1573210665.0369765759, -0.00244140625, 1573210665.7438373566, 0
1573210665.0473337173, -0.45801526717557250468, 1573210665.0473337173, -0.010009765625, 1573210665.0473337173, -0.0126953125, 1573210665.7800240517, 0
1573210665.0570063591, -0.48854961832061066795, 1573210665.0570063591, -0.01416015625, 1573210665.0570063591, -0.002685546875, 1573210665.8162736893, 0
1573210665.0669698715, -0.48854961832061066795, 1573210665.0669698715, -0.01025390625, 1573210665.0669698715, -0.00537109375, 1573210665.8525869846, 0
1573210665.0771944523, -0.41221374045801528752, 1573210665.0771944523, -0.0126953125, 1573210665.0771944523, -0.0048828125, 1573210665.8889930248, 0
1573210665.0873684883, -0.51908396946564883123, 1573210665.0873684883, -0.014404296875, 1573210665.0873684883, -0.0009765625, 1573210665.9253931046, 0
1573210665.0970358849, -0.56488549618320615942, 1573210665.0970358849, -0.01318359375, 1573210665.0970358849, -0.004150390625, 1573210665.9615402222, 0
1573210665.1068964005, -0.66412213740458014843, 1573210665.1068964005, -0.01708984375, 1573210665.1068964005, -0.009765625, 1573210665.9976351261, 0
1573210665.1172549725, -0.7099236641221373656, 1573210665.1172549725, -0.007568359375, 1573210665.1172549725, -0.005126953125, 1573210666.0341739655, 0
1573210665.1273107529, -0.57251908396946560309, 1573210665.1273107529, -0.01416015625, 1573210665.1273107529, -0.0029296875, 1573210666.0703561306, 0
1573210665.1372509003, -0.73282442748091602969, 1573210665.1372509003, -0.004638671875, 1573210665.1372509003, -0.009033203125, 1573210666.1066491604, 0
1573210665.1473720074, -0.57251908396946560309, 1573210665.1473720074, -0.01025390625, 1573210665.1473720074, -0.007080078125, 1573210666.1428945065, 0
1573210665.1571211815, -0.62595419847328248597, 1573210665.1571211815, -0.006103515625, 1573210665.1571211815, -0.003662109375, 1573210666.1792998314, 0
1573210665.1669545174, -0.40458015267175573282, 1573210665.1669545174, -0.01513671875, 1573210665.1669545174, -0.00146484375, 1573210666.2161507607, 0
1573210665.1771326065, -0.57251908396946560309, 1573210665.1771326065, -0.01123046875, 1573210665.1771326065, -0.013427734375, 1573210666.2528095245, 0
1573210665.1871836185, -0.45038167938931294998, 1573210665.1871836185, -0.012451171875, 1573210665.1871836185, -0.004150390625, 1573210666.2892224789, 0
1573210665.197094202, -0.58778625954198471248, 1573210665.197094202, -0.020263671875, 1573210665.197094202, -0.006103515625, 1573210666.3266980648, 0
1573210665.2070503235, -0.58015267175572515779, 1573210665.2070503235, -0.009521484375, 1573210665.2070503235, -0.003173828125, 1573210666.3629257679, 0
1573210665.2171525955, -0.60305343511450382188, 1573210665.2171525955, -0.013671875, 1573210665.2171525955, -0.008056640625, 1573210666.3991744518, 0
1573210665.227149725, -0.56488549618320615942, 1573210665.227149725, -0.01171875, 1573210665.227149725, -0.006591796875, 1573210666.4386639595, 0
1573210665.2369258404, -0.53435114503816794063, 1573210665.2369258404, -0.01611328125, 1573210665.2369258404, -0.001220703125, 1573210666.4748699665, 0
1573210665.2471213341, -0.64885496183206103904, 1573210665.2471213341, -0.01318359375, 1573210665.2471213341, -0.00732421875, 1573210666.5110318661, 0
1573210665.2572255135, -0.50381679389312972184, 1573210665.2572255135, -0.013427734375, 1573210665.2572255135, -0.006591796875, 1573210666.547274828, 0
1573210665.2677404881, -0.61068702290076337658, 1573210665.2677404881, -0.010009765625, 1573210665.2677404881, -0.009765625, 1573210666.5844993591, 0
1573210665.2778310776, -0.53435114503816794063, 1573210665.2778310776, -0.017333984375, 1573210665.2778310776, -0.0029296875, 1573210666.6209192276, 0
1573210665.2870755196, -0.55725190839694660472, 1573210665.2870755196, -0.015625, 1573210665.2870755196, -0.009033203125, 1573210666.657740593, 0
1573210665.2970161438, -0.51908396946564883123, 1573210665.2970161438, -0.0087890625, 1573210665.2970161438, -0.002685546875, 1573210666.6943855286, 0
1573210665.3069188595, -0.50381679389312972184, 1573210665.3069188595, -0.006591796875, 1573210665.3069188595, -0.00390625, 1573210666.7305929661, 0
1573210665.3171806335, -0.49618320610687022265, 1573210665.3171806335, -0.01513671875, 1573210665.3171806335, -0.0048828125, 1573210666.7674078941, 0
1573210665.3269548416, -0.45038167938931294998, 1573210665.3269548416, -0.010009765625, 1573210665.3269548416, -0.005126953125, 1573210666.8036346436, 0
1573210665.337313652, -0.65648854961832059374, 1573210665.337313652, -0.015869140625, 1573210665.337313652, -0.00439453125, 1573210666.8397839069, 0
